,Fp2,AF7,AFz,F5,F6,AF8,AF4,F2
Fp2,0.3055303717135086,0.21758839528558477,0.2756119673617407,0.0,0.0,0.20126926563916592,0.0,0.0
AF7,0.21201413427561838,0.4010600706713781,0.24823321554770317,0.0,0.0,0.11837455830388692,0.020318021201413426,0.0
AFz,0.26406926406926406,0.24415584415584415,0.3229437229437229,0.0,0.0,0.16883116883116883,0.0,0.0
F5,0.0,0.0,0.0,0.3925619834710744,0.32644628099173556,0.0,0.1756198347107438,0.10537190082644628
F6,0.0,0.0,0.0,0.26,0.405,0.0,0.215,0.12
AF8,0.2611764705882353,0.15764705882352942,0.22941176470588234,0.0,0.0,0.3517647058823529,0.0,0.0
AF4,0.0,0.04518664047151277,0.0,0.1650294695481336,0.2455795677799607,0.0,0.4381139489194499,0.10609037328094302
F2,0.0,0.0,0.0,0.12903225806451613,0.17866004962779156,0.0,0.14392059553349876,0.5483870967741935
