,FT9,T7,TP9,AF7,AF3,C1,C2,AF8
FT9,0.4953271028037383,0.0,0.0,0.5046728971962616,0.0,0.0,0.0,0.0
T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5
AF7,0.43902439024390244,0.0,0.0,0.5609756097560976,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5
C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.4423076923076923,0.0,0.0,0.0,0.0,0.5576923076923077
