,TP9,P8,FT10,Fp2,AF7,AF3,C6,AF8
TP9,0.45121951219512196,0.0,0.4634146341463415,0.0,0.0,0.0,0.0,0.08536585365853659
P8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.35514018691588783,0.0,0.5794392523364486,0.0,0.0,0.0,0.0,0.06542056074766354
Fp2,0.0,0.0,0.0,0.48148148148148145,0.5185185185185185,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.35,0.65,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.35,0.0,0.35,0.0,0.0,0.0,0.0,0.3
