,Fp2,AF7,AFz,F5,F6,AF8,AF4,F2
Fp2,0.27906976744186046,0.17209302325581396,0.2651162790697674,0.0,0.0,0.2837209302325581,0.0,0.0
AF7,0.25170068027210885,0.24489795918367346,0.25170068027210885,0.0,0.0,0.25170068027210885,0.0,0.0
AFz,0.2761904761904762,0.1761904761904762,0.2714285714285714,0.0,0.0,0.2761904761904762,0.0,0.0
F5,0.0,0.0,0.0,0.22857142857142856,0.2571428571428571,0.0,0.2571428571428571,0.2571428571428571
F6,0.0,0.0,0.0,0.064,0.304,0.0,0.32,0.312
AF8,0.2687224669603524,0.16299559471365638,0.2555066079295154,0.0,0.0,0.31277533039647576,0.0,0.0
AF4,0.0,0.0,0.0,0.05714285714285714,0.2785714285714286,0.0,0.34285714285714286,0.32142857142857145
F2,0.0,0.0,0.0,0.0547945205479452,0.2671232876712329,0.0,0.3287671232876712,0.3493150684931507
