,Fp2,AF7,AFz,F5,F6,AF8,AF4,F2
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.42857142857142855,0.5714285714285714,0.0,0.0,0.0,0.0,0.0
AFz,0.0,0.375,0.625,0.0,0.0,0.0,0.0,0.0
F5,0.0,0.0,0.0,0.3360655737704918,0.3360655737704918,0.0,0.32786885245901637,0.0
F6,0.0,0.0,0.0,0.33070866141732286,0.33858267716535434,0.0,0.33070866141732286,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.0,0.0,0.0,0.336,0.336,0.0,0.328,0.0
F2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
