,TP9,P8,FT10,Fp2,AF7,AF3,C6,AF8
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.5068493150684932,0.4931506849315068,0.0
C6,0.0,0.0,0.0,0.0,0.0,0.5070422535211268,0.49295774647887325,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
