,Fp1,FT9,Cz,F8,Fp2,AF7,AF8,FCz
Fp1,0.33725490196078434,0.011764705882352941,0.03529411764705882,0.13725490196078433,0.21568627450980393,0.011764705882352941,0.17647058823529413,0.07450980392156863
FT9,0.007692307692307693,0.3576923076923077,0.1076923076923077,0.057692307692307696,0.05384615384615385,0.29615384615384616,0.0,0.11923076923076924
Cz,0.04330708661417323,0.0984251968503937,0.5039370078740157,0.1377952755905512,0.0,0.0984251968503937,0.011811023622047244,0.1062992125984252
F8,0.11589403973509933,0.029801324503311258,0.12251655629139073,0.40066225165562913,0.013245033112582781,0.0,0.16225165562913907,0.15562913907284767
Fp2,0.30857142857142855,0.08,0.0,0.017142857142857144,0.4,0.07428571428571429,0.10285714285714286,0.017142857142857144
AF7,0.008264462809917356,0.3181818181818182,0.11570247933884298,0.004132231404958678,0.05785123966942149,0.3925619834710744,0.0,0.10330578512396695
AF8,0.20454545454545456,0.0,0.00909090909090909,0.22727272727272727,0.08636363636363636,0.0,0.35454545454545455,0.11818181818181818
FCz,0.07260726072607261,0.08250825082508251,0.09570957095709572,0.18151815181518152,0.009900990099009901,0.06930693069306931,0.08250825082508251,0.40594059405940597
