,Fp1,FT9,Cz,F8,Fp2,AF7,AF8,FCz
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,0.0
Cz,0.0,0.0,0.7241379310344828,0.0,0.0,0.0,0.0,0.27586206896551724
F8,0.0,0.2,0.0,0.8,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FCz,0.0,0.0,0.5333333333333333,0.0,0.0,0.0,0.0,0.4666666666666667
