,Fp1,FT9,Cz,F8,Fp2,AF7,AF8,FCz
Fp1,0.3888888888888889,0.0,0.2777777777777778,0.3333333333333333,0.0,0.0,0.0,0.0
FT9,0.0,0.35714285714285715,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.35714285714285715
Cz,0.25925925925925924,0.0,0.2962962962962963,0.3333333333333333,0.0,0.0,0.0,0.1111111111111111
F8,0.2857142857142857,0.0,0.2857142857142857,0.32142857142857145,0.0,0.0,0.0,0.10714285714285714
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FCz,0.09523809523809523,0.14285714285714285,0.23809523809523808,0.23809523809523808,0.0,0.0,0.0,0.2857142857142857
