,Fp1,FT9,Cz,F8,Fp2,AF7,AF8,FCz
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.3,0.0,0.0,0.0,0.4,0.0,0.3
Cz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.19047619047619047,0.0,0.047619047619047616,0.0,0.42857142857142855,0.0,0.3333333333333333
AF8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
FCz,0.0,0.07142857142857142,0.0,0.14285714285714285,0.0,0.35714285714285715,0.0,0.42857142857142855
