,Fp1,FT9,Cz,F8,Fp2,AF7,AF8,FCz
Fp1,0.3939393939393939,0.0,0.0,0.09090909090909091,0.42424242424242425,0.0,0.09090909090909091,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cz,0.0,0.0,0.7777777777777778,0.0,0.0,0.0,0.0,0.2222222222222222
F8,0.2857142857142857,0.0,0.0,0.21428571428571427,0.2857142857142857,0.0,0.21428571428571427,0.0
Fp2,0.35,0.0,0.0,0.075,0.5,0.0,0.075,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.2857142857142857,0.0,0.0,0.21428571428571427,0.2857142857142857,0.0,0.21428571428571427,0.0
FCz,0.0,0.0,0.5454545454545454,0.0,0.0,0.0,0.0,0.45454545454545453
