,Fp1,F4,F8,Fp2,AF7,AFz,FC3,FC4
Fp1,0.3324687955908575,0.0,0.028691846328416273,0.2394229210568974,0.12400713243637543,0.2754093045874534,0.0,0.0
F4,0.0,0.9920398009950249,0.0,0.0,0.007960199004975124,0.0,0.0,0.0
F8,0.07225548902195608,0.0,0.7580838323353294,0.11656686626746507,0.0,0.0530938123752495,0.0,0.0
Fp2,0.22111375818939846,0.0,0.043031566408576534,0.36346039309112566,0.09931506849315068,0.27307921381774863,0.0,0.0
AF7,0.15561432058584215,0.0020341741253051262,0.0,0.13588283157038242,0.5258340113913751,0.18063466232709519,0.0,0.0
AFz,0.24828090709583028,0.0,0.01916605705925384,0.2671543525969276,0.12991953182150695,0.3354791514264813,0.0,0.0
FC3,0.0,0.0,0.0,0.0,0.0,0.0,0.6501572327044025,0.3498427672955975
FC4,0.0,0.0,0.0,0.0,0.0,0.0,0.17543859649122806,0.8245614035087719
