,Fp1,F8,Fp2,AF7,AF3,AFz,FC4,AF4
Fp1,0.3467566915842778,0.0,0.24089703400048226,0.16132143718350614,0.0,0.2510248372317338,0.0,0.0
F8,0.0,0.8625534514355528,0.0,0.0,0.05742211362248015,0.0,0.03604153940134392,0.04398289554062309
Fp2,0.26693333333333336,0.0,0.33813333333333334,0.1376,0.0,0.25733333333333336,0.0,0.0
AF7,0.1891891891891892,0.0,0.14527027027027026,0.4127252252252252,0.0,0.23902027027027026,0.013795045045045045,0.0
AF3,0.0,0.059202059202059204,0.0,0.0,0.8474903474903475,0.0,0.055984555984555984,0.03732303732303732
AFz,0.24288380774615026,0.0,0.2242183854409706,0.19832011199253383,0.0,0.33457769482034533,0.0,0.0
FC4,0.0,0.0364063417498532,0.0,0.026423957721667644,0.05226071638285379,0.0,0.7134468584850264,0.17146212566059893
AF4,0.0,0.0400890868596882,0.0,0.0,0.0334075723830735,0.0,0.16369710467706014,0.7628062360801782
