,Fp1,FT9,TP10,T8,F4,F8,Fp2,AF7
Fp1,0.4216417910447761,0.0,0.0,0.0,0.0,0.0,0.4253731343283582,0.15298507462686567
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.22709163346613545,0.0,0.0,0.0,0.0,0.0,0.4940239043824701,0.2788844621513944
AF7,0.06957928802588997,0.0,0.0,0.0,0.0,0.0,0.23300970873786409,0.6974110032362459
