,Fp1,FT9,TP10,FT10,Fp2,AF7,AF3,AFz
Fp1,0.5555555555555556,0.0,0.11555555555555555,0.0,0.0,0.0,0.0,0.3288888888888889
FT9,0.0,0.5796536796536796,0.16883116883116883,0.24761904761904763,0.0,0.0,0.003896103896103896,0.0
TP10,0.01911262798634812,0.2621160409556314,0.5931740614334471,0.011604095563139932,0.0,0.0,0.11399317406143344,0.0
FT10,0.0,0.4105488239486814,0.0135424091233072,0.5580898075552387,0.0,0.0,0.0,0.01781895937277263
Fp2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.7755102040816326,0.0,0.22448979591836735
AF3,0.0,0.020588235294117647,0.49117647058823527,0.0,0.0,0.0,0.48823529411764705,0.0
AFz,0.19618528610354224,0.0,0.0,0.07901907356948229,0.0,0.11444141689373297,0.0,0.6103542234332425
