,Fp1,F8,Fp2,AF7,AF3,AFz,FC4,AF4
Fp1,0.5076923076923077,0.0,0.3423076923076923,0.0,0.0,0.15,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.41203703703703703,0.0,0.4074074074074074,0.0,0.0,0.18055555555555555,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.33620689655172414,0.0,0.33620689655172414,0.0,0.0,0.3275862068965517,0.0,0.0
FC4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
