,Fp1,F4,F8,Fp2,AF7,AFz,FC3,FC4
Fp1,0.35771065182829886,0.0,0.0,0.24880763116057233,0.08028616852146264,0.31319554848966613,0.0,0.0
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.6256410256410256,0.37435897435897436,0.0,0.0,0.0,0.0
Fp2,0.2392966360856269,0.0,0.054281345565749234,0.39067278287461776,0.0764525993883792,0.2392966360856269,0.0,0.0
AF7,0.2506203473945409,0.0,0.0,0.2506203473945409,0.24813895781637718,0.2506203473945409,0.0,0.0
AFz,0.32450331125827814,0.0,0.0,0.2591059602649007,0.0836092715231788,0.33278145695364236,0.0,0.0
FC3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
