,Fp1,FT9,TP10,T8,F4,F8,Fp2,AF7
Fp1,0.5878378378378378,0.0,0.0,0.0,0.0,0.41216216216216217,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.583011583011583,0.0,0.07722007722007722,0.0,0.0,0.33976833976833976
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.07142857142857142,0.0,0.7817460317460317,0.0,0.0,0.14682539682539683
F8,0.40384615384615385,0.0,0.0,0.0,0.0,0.5961538461538461,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.3739130434782609,0.0,0.16956521739130434,0.0,0.0,0.45652173913043476
