,Fp1,F8,Fp2,AF7,AF3,AFz,FC4,AF4
Fp1,0.4426229508196721,0.0,0.3524590163934426,0.0,0.0,0.20491803278688525,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.3885542168674699,0.0,0.3855421686746988,0.0,0.0,0.22590361445783133,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.33482142857142855,0.0,0.33482142857142855,0.0,0.0,0.33035714285714285,0.0,0.0
FC4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
