,Fp1,F8,Fp2,AF7,AF3,AFz,FC4,AF4
Fp1,0.32242990654205606,0.0,0.02336448598130841,0.32710280373831774,0.0,0.32710280373831774,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.2631578947368421,0.0,0.21052631578947367,0.2631578947368421,0.0,0.2631578947368421,0.0,0.0
AF7,0.18666666666666668,0.0,0.013333333333333334,0.4,0.0,0.4,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.8047138047138047,0.0,0.0,0.19528619528619529
AFz,0.1417004048582996,0.0,0.010121457489878543,0.305668016194332,0.0,0.5425101214574899,0.0,0.0
FC4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.0,0.0,0.0,0.0,0.4411764705882353,0.0,0.0,0.5588235294117647
