,bankssts-rh,frontalpole-rh,insula-lh,insula-rh,isthmuscingulate-rh,rostralanteriorcingulate-lh,rostralmiddlefrontal-lh,temporalpole-rh
bankssts-rh,0.7011494252873564,0.0,0.0,0.0,0.0,0.1781609195402299,0.1206896551724138,0.0
frontalpole-rh,0.0,0.7518796992481203,0.0,0.0,0.0,0.13157894736842105,0.0,0.11654135338345864
insula-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
insula-rh,0.0,0.0,0.0,0.5163934426229508,0.48360655737704916,0.0,0.0,0.0
isthmuscingulate-rh,0.0,0.0,0.0,0.21839080459770116,0.7816091954022989,0.0,0.0,0.0
rostralanteriorcingulate-lh,0.1751412429378531,0.1977401129943503,0.0,0.0,0.0,0.6271186440677966,0.0,0.0
rostralmiddlefrontal-lh,0.21212121212121213,0.0,0.0,0.0,0.0,0.0,0.7878787878787878,0.0
temporalpole-rh,0.0,0.27102803738317754,0.0,0.0,0.0,0.0,0.0,0.7289719626168224
