,Fp1,FT9,TP9,P7,FT10,F8,AF7,AF8
Fp1,0.7882736156351792,0.0,0.0,0.0,0.0,0.0,0.0,0.21172638436482086
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.5019305019305019,0.0,0.0,0.0,0.0,0.0,0.0,0.4980694980694981
