,frontalpole-rh,inferiorparietal-rh,inferiortemporal-lh,insula-lh,isthmuscingulate-rh,lateraloccipital-rh,parahippocampal-lh,pericalcarine-rh
frontalpole-rh,0.7603305785123967,0.0,0.10743801652892562,0.06611570247933884,0.0,0.0,0.06611570247933884,0.0
inferiorparietal-rh,0.0,0.37748344370860926,0.013245033112582781,0.0,0.13245033112582782,0.304635761589404,0.026490066225165563,0.1456953642384106
inferiortemporal-lh,0.05851063829787234,0.031914893617021274,0.34574468085106386,0.1276595744680851,0.0,0.0,0.3191489361702128,0.11702127659574468
insula-lh,0.06493506493506493,0.0,0.19480519480519481,0.4675324675324675,0.08441558441558442,0.025974025974025976,0.14935064935064934,0.012987012987012988
isthmuscingulate-rh,0.0,0.14285714285714285,0.0,0.13392857142857142,0.4375,0.26785714285714285,0.0,0.017857142857142856
lateraloccipital-rh,0.0,0.23030303030303031,0.0,0.03636363636363636,0.21818181818181817,0.46060606060606063,0.0,0.05454545454545454
parahippocampal-lh,0.034482758620689655,0.04597701149425287,0.3160919540229885,0.10919540229885058,0.0,0.0,0.3563218390804598,0.13793103448275862
pericalcarine-rh,0.0,0.1793103448275862,0.12413793103448276,0.0,0.027586206896551724,0.09655172413793103,0.13793103448275862,0.43448275862068964
