,frontalpole-lh,frontalpole-rh,inferiorparietal-rh,lateraloccipital-rh,medialorbitofrontal-rh,parahippocampal-lh,parsorbitalis-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.3993174061433447,0.20136518771331058,0.0,0.0,0.17064846416382254,0.0,0.06143344709897611,0.16723549488054607
frontalpole-rh,0.17455621301775148,0.3431952662721893,0.0,0.0,0.17455621301775148,0.0,0.07100591715976332,0.23668639053254437
inferiorparietal-rh,0.0,0.0,0.5378486055776892,0.43824701195219123,0.0,0.02390438247011952,0.0,0.0
lateraloccipital-rh,0.0,0.0,0.3831417624521073,0.5363984674329502,0.0,0.08045977011494253,0.0,0.0
medialorbitofrontal-rh,0.12912087912087913,0.18956043956043955,0.0,0.0,0.3489010989010989,0.013736263736263736,0.11263736263736264,0.20604395604395603
parahippocampal-lh,0.0,0.0,0.02577319587628866,0.12371134020618557,0.02577319587628866,0.7989690721649485,0.0,0.02577319587628866
parsorbitalis-lh,0.10344827586206896,0.09578544061302682,0.0,0.0,0.15708812260536398,0.0,0.5325670498084292,0.1111111111111111
rostralanteriorcingulate-rh,0.15030674846625766,0.24846625766871167,0.0,0.0,0.20552147239263804,0.012269938650306749,0.07668711656441718,0.3067484662576687
