,caudalmiddlefrontal-lh,frontalpole-lh,frontalpole-rh,fusiform-lh,parahippocampal-lh,parsopercularis-lh,parsorbitalis-lh,rostralmiddlefrontal-lh
caudalmiddlefrontal-lh,0.4807692307692308,0.16346153846153846,0.0,0.0,0.0,0.18269230769230768,0.17307692307692307,0.0
frontalpole-lh,0.16279069767441862,0.4573643410852713,0.10077519379844961,0.015503875968992248,0.0,0.14728682170542637,0.10852713178294573,0.007751937984496124
frontalpole-rh,0.0,0.19047619047619047,0.6785714285714286,0.023809523809523808,0.0,0.09523809523809523,0.0,0.011904761904761904
fusiform-lh,0.0,0.0379746835443038,0.0379746835443038,0.5443037974683544,0.35443037974683544,0.012658227848101266,0.0,0.012658227848101266
parahippocampal-lh,0.0,0.0,0.0,0.3380281690140845,0.6619718309859155,0.0,0.0,0.0
parsopercularis-lh,0.1485148514851485,0.12871287128712872,0.0594059405940594,0.0,0.0,0.5742574257425742,0.06930693069306931,0.019801980198019802
parsorbitalis-lh,0.17699115044247787,0.11504424778761062,0.0,0.0,0.0,0.07964601769911504,0.5929203539823009,0.035398230088495575
rostralmiddlefrontal-lh,0.0,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.0,0.0,0.0967741935483871,0.8064516129032258
