,frontalpole-lh,frontalpole-rh,fusiform-rh,inferiorparietal-rh,lateraloccipital-rh,lingual-rh,parahippocampal-rh,pericalcarine-rh
frontalpole-lh,0.8264840182648402,0.1735159817351598,0.0,0.0,0.0,0.0,0.0,0.0
frontalpole-rh,0.25595238095238093,0.7440476190476191,0.0,0.0,0.0,0.0,0.0,0.0
fusiform-rh,0.0,0.0,0.2857142857142857,0.15510204081632653,0.13877551020408163,0.16326530612244897,0.08979591836734693,0.1673469387755102
inferiorparietal-rh,0.0,0.0,0.1021021021021021,0.3933933933933934,0.3033033033033033,0.057057057057057055,0.006006006006006006,0.13813813813813813
lateraloccipital-rh,0.0,0.0,0.10101010101010101,0.32323232323232326,0.3569023569023569,0.07407407407407407,0.013468013468013467,0.13131313131313133
lingual-rh,0.0,0.0,0.14915254237288136,0.08813559322033898,0.08813559322033898,0.3254237288135593,0.1016949152542373,0.24745762711864408
parahippocampal-rh,0.0,0.0,0.14210526315789473,0.02631578947368421,0.042105263157894736,0.17894736842105263,0.5368421052631579,0.07368421052631578
pericalcarine-rh,0.0,0.0,0.1111111111111111,0.15384615384615385,0.11965811965811966,0.18233618233618235,0.02849002849002849,0.4045584045584046
