,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,parsopercularis-lh,parstriangularis-rh,postcentral-rh,rostralmiddlefrontal-rh,superiortemporal-lh,supramarginal-rh
caudalmiddlefrontal-lh,0.1607773851590106,0.1519434628975265,0.13957597173144876,0.0,0.13427561837455831,0.13780918727915195,0.13250883392226148,0.1431095406360424
caudalmiddlefrontal-rh,0.15370705244122965,0.15370705244122965,0.13200723327305605,0.0,0.13743218806509946,0.1410488245931284,0.13562386980108498,0.14647377938517178
parsopercularis-lh,0.16024340770791076,0.15010141987829614,0.15821501014198783,0.0,0.12981744421906694,0.13387423935091278,0.12778904665314403,0.13995943204868155
parstriangularis-rh,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
postcentral-rh,0.14619883040935672,0.14619883040935672,0.12280701754385964,0.0,0.14619883040935672,0.14619883040935672,0.14619883040935672,0.14619883040935672
rostralmiddlefrontal-rh,0.14694656488549618,0.14694656488549618,0.12404580152671756,0.0,0.1450381679389313,0.14694656488549618,0.1431297709923664,0.14694656488549618
superiortemporal-lh,0.14624505928853754,0.14624505928853754,0.1225296442687747,0.0,0.14624505928853754,0.14624505928853754,0.14624505928853754,0.14624505928853754
supramarginal-rh,0.148975791433892,0.148975791433892,0.1266294227188082,0.0,0.14152700186219738,0.1452513966480447,0.13966480446927373,0.148975791433892
