,Fp1,F7,F8,Fp2,AFz,AF8,AF4,F2
Fp1,0.3488372093023256,0.0,0.0,0.3023255813953488,0.0,0.3488372093023256,0.0,0.0
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.3375,0.0,0.0,0.325,0.0,0.3375,0.0,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.3488372093023256,0.0,0.0,0.3023255813953488,0.0,0.3488372093023256,0.0,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
