,Fp1,F7,F8,Fp2,AFz,AF8,AF4,F2
Fp1,0.3803680981595092,0.0,0.0,0.3619631901840491,0.0,0.25766871165644173,0.0,0.0
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.37423312883435583,0.0,0.0,0.36809815950920244,0.0,0.25766871165644173,0.0,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.336,0.0,0.0,0.336,0.0,0.328,0.0,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
