,Fp1,FT9,O2,TP10,T8,F4,Fp2,AF8
Fp1,0.42105263157894735,0.0,0.0,0.0,0.0,0.0,0.3263157894736842,0.25263157894736843
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.367816091954023,0.0,0.0,0.0,0.0,0.0,0.3563218390804598,0.27586206896551724
AF8,0.33783783783783783,0.0,0.0,0.0,0.0,0.0,0.33783783783783783,0.32432432432432434
