,Fp1,F7,FT10,F4,F8,Fp2,AF7,AF4
Fp1,0.4358974358974359,0.07692307692307693,0.0,0.0,0.02564102564102564,0.46153846153846156,0.0,0.0
F7,0.3333333333333333,0.25,0.0,0.0,0.08333333333333333,0.3333333333333333,0.0,0.0
FT10,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.2857142857142857,0.2857142857142857,0.0,0.0,0.14285714285714285,0.2857142857142857,0.0,0.0
Fp2,0.425,0.075,0.0,0.0,0.025,0.475,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
