,Fp1,F7,F8,Fp2,AFz,AF8,AF4,F2
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F7,0.0,0.43010752688172044,0.0,0.0,0.0,0.0,0.41935483870967744,0.15053763440860216
F8,0.0,0.0,0.4975609756097561,0.0,0.5024390243902439,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.0,0.0,0.4517543859649123,0.0,0.5482456140350878,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.0,0.43010752688172044,0.0,0.0,0.0,0.0,0.41935483870967744,0.15053763440860216
F2,0.0,0.3409090909090909,0.0,0.0,0.0,0.0,0.3409090909090909,0.3181818181818182
