,Fp1,FT9,O2,TP10,T8,F4,Fp2,AF8
Fp1,0.4666666666666667,0.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.0,0.0,0.7222222222222222,0.0,0.2777777777777778
Fp2,0.06896551724137931,0.0,0.0,0.0,0.0,0.0,0.9310344827586207,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.5238095238095238,0.0,0.47619047619047616
