,T7,O2,TP10,FT10,Fp2,AF7,C6,AF8
T7,0.5314685314685315,0.46853146853146854,0.0,0.0,0.0,0.0,0.0,0.0
O2,0.5037593984962406,0.49624060150375937,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.46153846153846156,0.0,0.0,0.5384615384615384
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.7777777777777778
