,Fp1,F7,FT10,F4,F8,Fp2,AF7,AF4
Fp1,0.43902439024390244,0.0,0.0,0.0,0.0,0.2926829268292683,0.2682926829268293,0.0
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.3611111111111111,0.0,0.0,0.0,0.0,0.3333333333333333,0.3055555555555556,0.0
AF7,0.34285714285714286,0.0,0.0,0.0,0.0,0.34285714285714286,0.3142857142857143,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
