,inferiorparietal-rh,parsopercularis-lh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorfrontal-lh,superiorfrontal-rh,superiortemporal-lh,superiortemporal-rh
inferiorparietal-rh,0.12857142857142856,0.1357142857142857,0.12142857142857143,0.11428571428571428,0.1357142857142857,0.1357142857142857,0.11428571428571428,0.11428571428571428
parsopercularis-lh,0.1276595744680851,0.14184397163120568,0.12056737588652482,0.11347517730496454,0.1347517730496454,0.1347517730496454,0.11347517730496454,0.11347517730496454
rostralmiddlefrontal-lh,0.13138686131386862,0.13138686131386862,0.12408759124087591,0.11678832116788321,0.13138686131386862,0.13138686131386862,0.11678832116788321,0.11678832116788321
rostralmiddlefrontal-rh,0.12781954887218044,0.12781954887218044,0.12781954887218044,0.12030075187969924,0.12781954887218044,0.12781954887218044,0.12030075187969924,0.12030075187969924
superiorfrontal-lh,0.1276595744680851,0.14184397163120568,0.12056737588652482,0.11347517730496454,0.1347517730496454,0.1347517730496454,0.11347517730496454,0.11347517730496454
superiorfrontal-rh,0.1276595744680851,0.14184397163120568,0.12056737588652482,0.11347517730496454,0.1347517730496454,0.1347517730496454,0.11347517730496454,0.11347517730496454
superiortemporal-lh,0.12781954887218044,0.12781954887218044,0.12781954887218044,0.12030075187969924,0.12781954887218044,0.12781954887218044,0.12030075187969924,0.12030075187969924
superiortemporal-rh,0.12781954887218044,0.12781954887218044,0.12781954887218044,0.12030075187969924,0.12781954887218044,0.12781954887218044,0.12030075187969924,0.12030075187969924
