,caudalmiddlefrontal-lh,parsopercularis-lh,parstriangularis-rh,postcentral-rh,superiorfrontal-lh,superiorfrontal-rh,superiortemporal-lh,superiortemporal-rh
caudalmiddlefrontal-lh,0.3787878787878788,0.0,0.0,0.19696969696969696,0.12121212121212122,0.0,0.21212121212121213,0.09090909090909091
parsopercularis-lh,0.0,0.7777777777777778,0.0,0.0,0.0,0.2222222222222222,0.0,0.0
parstriangularis-rh,0.0,0.0,0.46153846153846156,0.09615384615384616,0.0,0.4423076923076923,0.0,0.0
postcentral-rh,0.14285714285714285,0.0,0.07692307692307693,0.3626373626373626,0.0,0.07692307692307693,0.27472527472527475,0.06593406593406594
superiorfrontal-lh,0.3076923076923077,0.0,0.0,0.0,0.6923076923076923,0.0,0.0,0.0
superiorfrontal-rh,0.0,0.13636363636363635,0.2727272727272727,0.056818181818181816,0.0,0.5340909090909091,0.0,0.0
superiortemporal-lh,0.15476190476190477,0.0,0.0,0.3333333333333333,0.0,0.0,0.40476190476190477,0.10714285714285714
superiortemporal-rh,0.1346153846153846,0.0,0.0,0.15384615384615385,0.0,0.0,0.23076923076923078,0.4807692307692308
