,CP1,P7,O1,F8,CP3,PO4,TP8,F6
CP1,0.36123348017621143,0.0,0.0,0.1013215859030837,0.0,0.32599118942731276,0.1145374449339207,0.09691629955947137
P7,0.0,0.5502183406113537,0.18777292576419213,0.06550218340611354,0.043668122270742356,0.043668122270742356,0.03056768558951965,0.07860262008733625
O1,0.0,0.12716763005780346,0.43641618497109824,0.1329479768786127,0.12716763005780346,0.02601156069364162,0.0953757225433526,0.05491329479768786
F8,0.056,0.04533333333333334,0.12266666666666666,0.4,0.048,0.05333333333333334,0.056,0.21866666666666668
CP3,0.0,0.07065217391304347,0.2554347826086957,0.09239130434782608,0.4673913043478261,0.02717391304347826,0.02717391304347826,0.059782608695652176
PO4,0.2840466926070039,0.042801556420233464,0.042801556420233464,0.08171206225680934,0.01556420233463035,0.35019455252918286,0.09727626459143969,0.08560311284046693
TP8,0.06684491978609626,0.01871657754010695,0.0962566844919786,0.07219251336898395,0.013368983957219251,0.06417112299465241,0.5374331550802139,0.13101604278074866
F6,0.058333333333333334,0.05,0.05277777777777778,0.2222222222222222,0.030555555555555555,0.05555555555555555,0.12777777777777777,0.4027777777777778
