,Fp1,P7,Cz,T8,Fp2,TP7,PO8,AF4
Fp1,0.25,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.08333333333333333
P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cz,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
T8,0.23076923076923078,0.0,0.0,0.3076923076923077,0.0,0.38461538461538464,0.0,0.07692307692307693
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP7,0.14285714285714285,0.0,0.0,0.19047619047619047,0.0,0.6190476190476191,0.0,0.047619047619047616
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.2857142857142857,0.0,0.0,0.2857142857142857,0.0,0.2857142857142857,0.0,0.14285714285714285
