,Fp1,P7,Cz,T8,Fp2,TP7,PO8,AF4
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cz,0.0,0.0,0.35,0.4,0.0,0.25,0.0,0.0
T8,0.0,0.0,0.2727272727272727,0.5,0.0,0.22727272727272727,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP7,0.0,0.0,0.3076923076923077,0.38461538461538464,0.0,0.3076923076923077,0.0,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.6190476190476191,0.38095238095238093
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.5625,0.4375
