,CP1,P7,O1,F8,CP3,PO4,TP8,F6
CP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P7,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0
O1,0.0,0.14285714285714285,0.8571428571428571,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP8,0.0,0.0,0.0,0.0,0.0,0.0,0.6785714285714286,0.32142857142857145
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.5294117647058824,0.47058823529411764
