,Fp1,P7,Cz,T8,Fp2,TP7,PO8,AF4
Fp1,0.21875,0.125,0.0,0.0,0.0,0.125,0.25,0.28125
P7,0.18181818181818182,0.18181818181818182,0.0,0.0,0.0,0.18181818181818182,0.22727272727272727,0.22727272727272727
Cz,0.0,0.0,0.7916666666666666,0.20833333333333334,0.0,0.0,0.0,0.0
T8,0.0,0.0,0.5555555555555556,0.4444444444444444,0.0,0.0,0.0,0.0
Fp2,0.2,0.2,0.0,0.0,0.0,0.2,0.2,0.2
TP7,0.18181818181818182,0.18181818181818182,0.0,0.0,0.0,0.18181818181818182,0.22727272727272727,0.22727272727272727
PO8,0.22857142857142856,0.11428571428571428,0.0,0.0,0.0,0.11428571428571428,0.2571428571428571,0.2857142857142857
AF4,0.20512820512820512,0.10256410256410256,0.0,0.0,0.0,0.10256410256410256,0.2564102564102564,0.3333333333333333
