,Fp1,P7,Cz,T8,Fp2,TP7,PO8,AF4
Fp1,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333
P7,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.35714285714285715,0.35714285714285715
Cz,0.0,0.0,0.4666666666666667,0.5333333333333333,0.0,0.0,0.0,0.0
T8,0.0,0.0,0.25,0.75,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO8,0.0,0.125,0.0,0.0,0.0,0.0,0.59375,0.28125
AF4,0.0,0.19047619047619047,0.0,0.0,0.0,0.0,0.42857142857142855,0.38095238095238093
