,Fp1,P7,Cz,T8,Fp2,TP7,PO8,AF4
Fp1,0.35294117647058826,0.0,0.0,0.0,0.4117647058823529,0.0,0.0,0.23529411764705882
P7,0.0,0.7,0.2,0.0,0.0,0.1,0.0,0.0
Cz,0.0,0.45454545454545453,0.36363636363636365,0.0,0.0,0.18181818181818182,0.0,0.0
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.3333333333333333,0.0,0.0,0.0,0.4,0.0,0.0,0.26666666666666666
TP7,0.0,0.375,0.375,0.0,0.0,0.25,0.0,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.36363636363636365,0.0,0.0,0.0,0.36363636363636365,0.0,0.0,0.2727272727272727
