,Fp1,CP1,F4,F8,Fp2,CP3,TP8,F2
Fp1,0.2549019607843137,0.29411764705882354,0.29411764705882354,0.0,0.1568627450980392,0.0,0.0,0.0
CP1,0.22388059701492538,0.3582089552238806,0.2835820895522388,0.0,0.13432835820895522,0.0,0.0,0.0
F4,0.24561403508771928,0.3157894736842105,0.2982456140350877,0.0,0.14035087719298245,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.2571428571428571,0.2571428571428571,0.2571428571428571,0.0,0.22857142857142856,0.0,0.0,0.0
CP3,0.0,0.0,0.0,0.0,0.0,0.5238095238095238,0.0,0.47619047619047616
TP8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F2,0.0,0.0,0.0,0.0,0.0,0.5217391304347826,0.0,0.4782608695652174
