,Fp1,P7,Cz,T8,Fp2,TP7,PO8,AF4
Fp1,0.4,0.0,0.0,0.0,0.2,0.0,0.0,0.4
P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T8,0.0,0.0,0.0,0.5263157894736842,0.0,0.47368421052631576,0.0,0.0
Fp2,0.375,0.0,0.0,0.0,0.25,0.0,0.0,0.375
TP7,0.0,0.0,0.0,0.5142857142857142,0.0,0.4857142857142857,0.0,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.4,0.0,0.0,0.0,0.2,0.0,0.0,0.4
