,CP1,P7,O1,F8,CP3,PO4,TP8,F6
CP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P7,0.0,0.75,0.15,0.0,0.05,0.05,0.0,0.0
O1,0.0,0.4375,0.3125,0.0,0.125,0.125,0.0,0.0
F8,0.0,0.0,0.0,0.8275862068965517,0.0,0.0,0.1724137931034483,0.0
CP3,0.0,0.3,0.3,0.0,0.2,0.2,0.0,0.0
PO4,0.0,0.3,0.3,0.0,0.2,0.2,0.0,0.0
TP8,0.0,0.0,0.0,0.5454545454545454,0.0,0.0,0.45454545454545453,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
