,Fp1,P7,Cz,T8,Fp2,TP7,PO8,AF4
Fp1,0.3401826484018265,0.03881278538812785,0.0684931506849315,0.10730593607305935,0.2808219178082192,0.0228310502283105,0.03881278538812785,0.10273972602739725
P7,0.03980099502487562,0.3880597014925373,0.14925373134328357,0.06965174129353234,0.02736318407960199,0.05721393034825871,0.14925373134328357,0.11940298507462686
Cz,0.07092198581560284,0.14184397163120568,0.41371158392434987,0.14657210401891252,0.07801418439716312,0.030732860520094562,0.10401891252955082,0.014184397163120567
T8,0.1019522776572668,0.06724511930585683,0.12364425162689804,0.40563991323210413,0.12147505422993492,0.12364425162689804,0.006507592190889371,0.049891540130151846
Fp2,0.3171355498721228,0.030690537084398978,0.08184143222506395,0.13554987212276215,0.36828644501278773,0.0076726342710997444,0.015345268542199489,0.043478260869565216
TP7,0.024096385542168676,0.06265060240963856,0.03132530120481928,0.13734939759036144,0.007228915662650603,0.40240963855421685,0.13734939759036144,0.19759036144578312
PO8,0.03747072599531616,0.1405152224824356,0.10772833723653395,0.00702576112412178,0.0117096018735363,0.13114754098360656,0.3700234192037471,0.19437939110070257
AF4,0.08113590263691683,0.09939148073022312,0.014198782961460446,0.04462474645030426,0.02636916835699797,0.15821501014198783,0.17038539553752535,0.4056795131845842
