,F7,FC5,TP10,Cz,FT7,C5,FT8,AF8
F7,0.43674403399803857,0.10101340307289965,0.12226217718208565,0.14089571755475647,0.002615233736515201,0.08303367113435764,0.05916966328865642,0.054266100032690424
FC5,0.10190444370197127,0.4223187437353826,0.12763113932509187,0.17106582024724357,0.003341129301703976,0.07651186100902105,0.08686936184430337,0.010357500835282325
TP10,0.14296606938619902,0.14715974075486085,0.42432329393823864,0.12390392680137248,0.03240564239420511,0.05756767060617613,0.07167365611894777,0.0
Cz,0.1271186440677966,0.15137346580946814,0.09409701928696669,0.35943892460549387,0.06516656925774401,0.06808883693746347,0.06750438340151958,0.06721215663354763
FT7,0.0034078000757288905,0.0041650889814464215,0.03142748958727755,0.08595229079893979,0.4017417644831503,0.20257478227943962,0.15145778114350625,0.11927300265051118
C5,0.06883770187979878,0.06142441090812814,0.04024357956049775,0.06248345247550966,0.1411172888535875,0.3815197246491925,0.11490601006089489,0.12946783161239078
FT8,0.05880441845354126,0.08317089018843404,0.05977907732293697,0.07537361923326835,0.12930474333983105,0.1397011046133853,0.3999350227420403,0.0539311241065627
AF8,0.05181347150259067,0.009753124047546479,0.0,0.07071014934471198,0.09509295946357818,0.14812557147211217,0.051203901249619016,0.5733008229198415
