,F7,FC5,TP10,Cz,FT7,C5,FT8,AF8
F7,0.2824427480916031,0.0,0.0,0.0,0.0,0.27099236641221375,0.2824427480916031,0.16412213740458015
FC5,0.0,0.5738831615120275,0.14432989690721648,0.24742268041237114,0.03436426116838488,0.0,0.0,0.0
TP10,0.0,0.31851851851851853,0.3037037037037037,0.3037037037037037,0.07407407407407407,0.0,0.0,0.0
Cz,0.0,0.37244897959183676,0.21428571428571427,0.3622448979591837,0.05102040816326531,0.0,0.0,0.0
FT7,0.0,0.275,0.25,0.225,0.25,0.0,0.0,0.0
C5,0.25524475524475526,0.0,0.0,0.0,0.0,0.33916083916083917,0.25524475524475526,0.15034965034965034
FT8,0.2824427480916031,0.0,0.0,0.0,0.0,0.27099236641221375,0.2824427480916031,0.16412213740458015
AF8,0.25146198830409355,0.0,0.0,0.0,0.0,0.25146198830409355,0.25146198830409355,0.24561403508771928
