,F7,FC5,TP10,Cz,FT7,C5,FT8,AF8
F7,0.3434343434343434,0.0,0.0,0.0,0.0,0.35353535353535354,0.0,0.30303030303030304
FC5,0.0,0.3158995815899582,0.17573221757322174,0.18828451882845187,0.0,0.0,0.3200836820083682,0.0
TP10,0.0,0.24709302325581395,0.25872093023255816,0.24709302325581395,0.0,0.0,0.24709302325581395,0.0
Cz,0.0,0.2570621468926554,0.2344632768361582,0.2514124293785311,0.0,0.0,0.2570621468926554,0.0
FT7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C5,0.10638297872340426,0.0,0.0,0.0,0.0,0.6747720364741642,0.0,0.2188449848024316
FT8,0.0,0.2798507462686567,0.15671641791044777,0.16791044776119404,0.0,0.0,0.39552238805970147,0.0
AF8,0.12213740458015267,0.0,0.0,0.0,0.0,0.2786259541984733,0.0,0.5992366412213741
