,F7,FC5,TP10,Cz,FT7,C5,FT8,AF8
F7,0.2,0.4,0.0,0.0,0.0,0.0,0.4,0.0
FC5,0.05555555555555555,0.4444444444444444,0.0,0.0,0.0,0.0,0.5,0.0
TP10,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Cz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT8,0.012195121951219513,0.0975609756097561,0.0,0.0,0.0,0.0,0.8902439024390244,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
