,F7,FC5,TP10,Cz,FT7,C5,FT8,AF8
F7,0.376657824933687,0.0,0.259946949602122,0.363395225464191,0.0,0.0,0.0,0.0
FC5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.33666666666666667,0.0,0.33,0.3333333333333333,0.0,0.0,0.0,0.0
Cz,0.35714285714285715,0.0,0.25510204081632654,0.3877551020408163,0.0,0.0,0.0,0.0
FT7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
