,F7,FC5,TP10,Cz,FT7,C5,FT8,AF8
F7,0.3170731707317073,0.20121951219512196,0.0,0.18902439024390244,0.0,0.2926829268292683,0.0,0.0
FC5,0.2972972972972973,0.2882882882882883,0.0,0.13513513513513514,0.0,0.27927927927927926,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cz,0.28440366972477066,0.1559633027522936,0.0,0.27522935779816515,0.0,0.28440366972477066,0.0,0.0
FT7,0.0,0.0,0.0,0.0,0.49557522123893805,0.0,0.504424778761062,0.0
C5,0.296969696969697,0.19393939393939394,0.0,0.18787878787878787,0.0,0.3212121212121212,0.0,0.0
FT8,0.0,0.0,0.0,0.0,0.43846153846153846,0.0,0.5615384615384615,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
