,F7,FC5,TP10,Cz,FT7,C5,FT8,AF8
F7,0.7350427350427351,0.26495726495726496,0.0,0.0,0.0,0.0,0.0,0.0
FC5,0.5080645161290323,0.49193548387096775,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Cz,0.0,0.0,0.0,0.36261261261261263,0.15090090090090091,0.15765765765765766,0.0,0.32882882882882886
FT7,0.0,0.0,0.0,0.2536764705882353,0.25,0.2426470588235294,0.0,0.2536764705882353
C5,0.0,0.0,0.0,0.2564102564102564,0.23443223443223443,0.25274725274725274,0.0,0.2564102564102564
FT8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.28599221789883267,0.13229571984435798,0.13618677042801555,0.0,0.4455252918287938
