,frontalpole-lh,frontalpole-rh,lateraloccipital-rh,lateralorbitofrontal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,superiorparietal-lh,temporalpole-rh
frontalpole-lh,0.27111111111111114,0.14666666666666667,0.0,0.16,0.10222222222222223,0.16,0.0,0.16
frontalpole-rh,0.13513513513513514,0.22393822393822393,0.0,0.16216216216216217,0.18146718146718147,0.14671814671814673,0.0,0.15057915057915058
lateraloccipital-rh,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
lateralorbitofrontal-rh,0.13688212927756654,0.1444866920152091,0.0,0.21292775665399238,0.10266159695817491,0.20152091254752852,0.030418250950570342,0.17110266159695817
rostralanteriorcingulate-lh,0.12442396313364056,0.2350230414746544,0.0,0.14285714285714285,0.24423963133640553,0.12442396313364056,0.0,0.12903225806451613
rostralanteriorcingulate-rh,0.13934426229508196,0.13934426229508196,0.0,0.20901639344262296,0.0942622950819672,0.21311475409836064,0.03278688524590164,0.1721311475409836
superiorparietal-lh,0.0,0.0,0.0,0.05128205128205128,0.0,0.05128205128205128,0.8461538461538461,0.05128205128205128
temporalpole-rh,0.13157894736842105,0.13157894736842105,0.0,0.16917293233082706,0.09022556390977443,0.16917293233082706,0.007518796992481203,0.3007518796992481
