,fusiform-lh,insula-lh,isthmuscingulate-rh,lingual-lh,parahippocampal-lh,parahippocampal-rh,pericalcarine-lh,pericalcarine-rh
fusiform-lh,0.42201834862385323,0.0,0.12844036697247707,0.12844036697247707,0.30275229357798167,0.01834862385321101,0.0,0.0
insula-lh,0.0,0.24561403508771928,0.14473684210526316,0.0,0.013157894736842105,0.15789473684210525,0.21929824561403508,0.21929824561403508
isthmuscingulate-rh,0.047244094488188976,0.14566929133858267,0.25196850393700787,0.06299212598425197,0.07480314960629922,0.1732283464566929,0.1377952755905512,0.1062992125984252
lingual-lh,0.11818181818181818,0.0,0.16363636363636364,0.43636363636363634,0.06363636363636363,0.18181818181818182,0.03636363636363636,0.0
parahippocampal-lh,0.24786324786324787,0.042735042735042736,0.19658119658119658,0.05982905982905983,0.37606837606837606,0.042735042735042736,0.03418803418803419,0.0
parahippocampal-rh,0.015209125475285171,0.1482889733840304,0.1634980988593156,0.09125475285171103,0.011406844106463879,0.311787072243346,0.1444866920152091,0.11406844106463879
pericalcarine-lh,0.0,0.23255813953488372,0.14418604651162792,0.009302325581395349,0.009302325581395349,0.15813953488372093,0.24186046511627907,0.20465116279069767
pericalcarine-rh,0.0,0.24468085106382978,0.12234042553191489,0.0,0.0,0.13829787234042554,0.2127659574468085,0.28191489361702127
