,frontalpole-lh,frontalpole-rh,medialorbitofrontal-rh,parsorbitalis-lh,posteriorcingulate-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-rh
frontalpole-lh,0.2825586746433502,0.24482282558674642,0.20156465715600552,0.02393005062126093,0.05154164749194662,0.10538426138978371,0.06626783248964566,0.02393005062126093
frontalpole-rh,0.21706645694062132,0.25363743609909556,0.20723554856468737,0.039323633503735744,0.056232795910342116,0.10735351946519858,0.07904050334250885,0.04011010617381046
medialorbitofrontal-rh,0.17753338570306362,0.20974076983503534,0.23605655930871955,0.05420267085624509,0.0624509033778476,0.11390416339355852,0.09544383346425767,0.05066771406127259
parsorbitalis-lh,0.039483675018982534,0.07441154138192863,0.10326499620349279,0.25664388762338647,0.03720577069096431,0.13743356112376615,0.17691723614274868,0.17463933181473046
posteriorcingulate-lh,0.09899328859060402,0.125,0.1417785234899329,0.041107382550335574,0.4563758389261745,0.04278523489932886,0.05285234899328859,0.041107382550335574
rostralanteriorcingulate-lh,0.11441532258064516,0.13659274193548387,0.1431451612903226,0.09324596774193548,0.02469758064516129,0.2626008064516129,0.1275201612903226,0.09778225806451613
rostralanteriorcingulate-rh,0.08520437535981577,0.11686816350028785,0.14104778353483016,0.13759355210132412,0.03511801957397812,0.1514104778353483,0.20610247553252733,0.1266551525618883
temporalpole-rh,0.04304635761589404,0.08443708609271523,0.10513245033112582,0.19039735099337748,0.04056291390728477,0.15811258278145696,0.17549668874172186,0.20281456953642385
