,caudalanteriorcingulate-lh,caudalanteriorcingulate-rh,frontalpole-lh,frontalpole-rh,paracentral-rh,posteriorcingulate-lh,posteriorcingulate-rh,rostralmiddlefrontal-lh
caudalanteriorcingulate-lh,0.17774193548387096,0.1696774193548387,0.0,0.04032258064516129,0.16419354838709677,0.17290322580645162,0.17419354838709677,0.10096774193548387
caudalanteriorcingulate-rh,0.16065781151170144,0.174573055028463,0.001265022137887413,0.05028462998102467,0.17488931056293486,0.15591397849462366,0.16951296647691336,0.11290322580645161
frontalpole-lh,0.0,0.0,0.5781409601634321,0.30132788559754853,0.0040858018386108275,0.0,0.0,0.11644535240040858
frontalpole-rh,0.05954935622317597,0.07778969957081545,0.16791845493562232,0.2998927038626609,0.08476394849785408,0.054184549356223174,0.0713519313304721,0.18454935622317598
paracentral-rh,0.15701950751519028,0.17109050207866966,0.0025583626479053407,0.05500479692996482,0.1765270227054685,0.15222257755036778,0.16597377678285896,0.11960345378957467
posteriorcingulate-lh,0.18080210387902695,0.16798159105851412,0.0,0.03780407626561473,0.1623931623931624,0.18014464168310323,0.17291255752794216,0.09796186719263643
posteriorcingulate-rh,0.16550632911392404,0.17436708860759495,0.0006329113924050633,0.04651898734177215,0.16993670886075948,0.16075949367088607,0.17436708860759495,0.1079113924050633
rostralmiddlefrontal-lh,0.11165783497350493,0.12831188493565482,0.04844814534443603,0.13701741105223317,0.13474640423921272,0.10598031794095382,0.12225586676760031,0.21158213474640425
