,caudalanteriorcingulate-lh,caudalanteriorcingulate-rh,frontalpole-lh,frontalpole-rh,paracentral-rh,posteriorcingulate-lh,posteriorcingulate-rh,rostralmiddlefrontal-lh
caudalanteriorcingulate-lh,0.18270676691729323,0.17218045112781954,0.0,0.03609022556390978,0.1661654135338346,0.17518796992481203,0.17669172932330826,0.09097744360902256
caudalanteriorcingulate-rh,0.16419019316493313,0.1775631500742942,0.0014858841010401188,0.04606240713224369,0.1775631500742942,0.15676077265973254,0.17310549777117384,0.10326894502228826
frontalpole-lh,0.0,0.0,0.581081081081081,0.2972972972972973,0.0045045045045045045,0.0,0.0,0.11711711711711711
frontalpole-rh,0.05377720870678617,0.07170294494238157,0.18053777208706787,0.30985915492957744,0.07810499359795134,0.046094750320102434,0.06658130601792574,0.19334186939820744
paracentral-rh,0.16075471698113208,0.17433962264150943,0.0030188679245283017,0.050566037735849056,0.17886792452830189,0.15320754716981133,0.16981132075471697,0.10943396226415095
posteriorcingulate-lh,0.1864801864801865,0.17016317016317017,0.0,0.03263403263403263,0.16394716394716394,0.1857031857031857,0.17482517482517482,0.08624708624708624
posteriorcingulate-rh,0.16852264291017074,0.17743132887899035,0.0007423904974016332,0.04305864884929473,0.17297698589458055,0.16109873793615442,0.17743132887899035,0.09873793615441723
rostralmiddlefrontal-lh,0.10630291627469426,0.12323612417685795,0.05456255879586077,0.1495766698024459,0.1288805268109125,0.09689557855126998,0.11759172154280338,0.22295390404515522
