,frontalpole-lh,frontalpole-rh,posteriorcingulate-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,temporalpole-rh
frontalpole-lh,0.24093816631130063,0.13432835820895522,0.03411513859275053,0.14285714285714285,0.16204690831556504,0.14072494669509594,0.02771855010660981,0.11727078891257996
frontalpole-rh,0.11021069692058347,0.15559157212317667,0.06969205834683954,0.15883306320907617,0.14748784440842788,0.15883306320907617,0.05672609400324149,0.1426256077795786
posteriorcingulate-rh,0.04295942720763723,0.11217183770883055,0.22195704057279236,0.10739856801909307,0.0883054892601432,0.10501193317422435,0.20047732696897375,0.12171837708830549
rostralanteriorcingulate-lh,0.11707317073170732,0.15284552845528454,0.06666666666666667,0.15934959349593497,0.15447154471544716,0.15609756097560976,0.05365853658536585,0.13983739837398373
rostralanteriorcingulate-rh,0.13941480206540446,0.14802065404475043,0.05679862306368331,0.1549053356282272,0.1703958691910499,0.153184165232358,0.043029259896729774,0.1342512908777969
rostralmiddlefrontal-lh,0.11677631578947369,0.15296052631578946,0.06578947368421052,0.15953947368421054,0.15460526315789475,0.15789473684210525,0.05263157894736842,0.13980263157894737
rostralmiddlefrontal-rh,0.04054054054054054,0.10540540540540541,0.23243243243243245,0.1,0.07837837837837838,0.0972972972972973,0.22972972972972974,0.11621621621621622
temporalpole-rh,0.100169779286927,0.15449915110356535,0.07979626485568761,0.15280135823429541,0.13921901528013583,0.15110356536502548,0.06621392190152801,0.15619694397283532
