,frontalpole-lh,frontalpole-rh,posteriorcingulate-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,temporalpole-rh
frontalpole-lh,0.18552188552188553,0.13468013468013468,0.06936026936026936,0.14107744107744108,0.14983164983164984,0.1367003367003367,0.06026936026936027,0.12255892255892256
frontalpole-rh,0.11,0.14605263157894738,0.09342105263157895,0.14394736842105263,0.13815789473684212,0.14736842105263157,0.08473684210526315,0.13631578947368422
posteriorcingulate-rh,0.07142857142857142,0.12001287001287002,0.17696267696267695,0.11196911196911197,0.10456885456885456,0.11776061776061776,0.16602316602316602,0.13127413127413126
rostralanteriorcingulate-lh,0.11763122476446837,0.1426648721399731,0.08882907133243607,0.1477792732166891,0.14616419919246298,0.1440107671601615,0.07994616419919247,0.13297442799461642
rostralanteriorcingulate-rh,0.12814835316911155,0.14032659839468586,0.08497093827843898,0.1455853861057293,0.1527816219208414,0.14198726819817326,0.07583725435925824,0.1303625795737614
rostralmiddlefrontal-lh,0.11213964559640306,0.1449352023274266,0.09203914308384026,0.14519968262364455,0.14043903729172177,0.1465220841047342,0.0833112933086485,0.13541391166358108
rostralmiddlefrontal-rh,0.06637016763599042,0.11631885049606569,0.1820047895997263,0.10776599384194321,0.09989736572015052,0.11392405063291139,0.1854259322613753,0.12829284981183717
temporalpole-rh,0.10181236673773987,0.14205756929637528,0.10394456289978678,0.13619402985074627,0.13033049040511727,0.14072494669509594,0.09514925373134328,0.1497867803837953
