,caudalanteriorcingulate-lh,frontalpole-lh,frontalpole-rh,lateralorbitofrontal-lh,medialorbitofrontal-lh,paracentral-lh,paracentral-rh,rostralanteriorcingulate-lh
caudalanteriorcingulate-lh,0.4489311163895487,0.09422011084718923,0.07838479809976247,0.11559778305621536,0.05779889152810768,0.0395882818685669,0.0395882818685669,0.12589073634204276
frontalpole-lh,0.04739336492890995,0.22404136148211978,0.20637656182679878,0.16932356742783283,0.1887117621714778,0.0,0.0,0.16415338216286082
frontalpole-rh,0.04095112285336856,0.21092029942756496,0.21400264200792601,0.17305151915455746,0.190224570673712,0.0,0.0,0.17084984588287097
lateralorbitofrontal-lh,0.04962779156327544,0.13931230060262317,0.13931230060262317,0.20914569301666075,0.12690535271180434,0.07337823466855725,0.07337823466855725,0.1889400921658986
medialorbitofrontal-lh,0.03162434115955918,0.20220412074748442,0.20028749401054144,0.16530905606133206,0.2477240057498802,0.0,0.0,0.1528509822712027
paracentral-lh,0.05060728744939271,0.0,0.0,0.20951417004048584,0.0,0.2854251012145749,0.27530364372469635,0.1791497975708502
paracentral-rh,0.050761421319796954,0.0,0.0,0.2101522842639594,0.0,0.2812182741116751,0.2781725888324873,0.17969543147208122
rostralanteriorcingulate-lh,0.05529454282616552,0.1413082761113119,0.14383809179616913,0.1966028189374774,0.12034694615106614,0.06396819660281894,0.06396819660281894,0.21467293097217202
