,insula-rh,isthmuscingulate-rh,lateralorbitofrontal-lh,parsorbitalis-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-lh,temporalpole-rh
insula-rh,0.16,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.13714285714285715,0.0,0.13142857142857142
isthmuscingulate-rh,0.16025641025641027,0.15384615384615385,0.14102564102564102,0.14102564102564102,0.14102564102564102,0.1346153846153846,0.0,0.1282051282051282
lateralorbitofrontal-lh,0.14210526315789473,0.12631578947368421,0.15263157894736842,0.15263157894736842,0.15263157894736842,0.14736842105263157,0.0,0.12631578947368421
parsorbitalis-lh,0.14210526315789473,0.12631578947368421,0.15263157894736842,0.15263157894736842,0.15263157894736842,0.14736842105263157,0.0,0.12631578947368421
rostralanteriorcingulate-lh,0.14516129032258066,0.12903225806451613,0.15053763440860216,0.15053763440860216,0.15053763440860216,0.14516129032258066,0.0,0.12903225806451613
rostralanteriorcingulate-rh,0.14130434782608695,0.125,0.15217391304347827,0.15217391304347827,0.15217391304347827,0.14673913043478262,0.0,0.13043478260869565
temporalpole-lh,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
temporalpole-rh,0.14545454545454545,0.13333333333333333,0.14545454545454545,0.14545454545454545,0.14545454545454545,0.14545454545454545,0.0,0.1393939393939394
